Nome do medicamento;Dosagem
Dimidon;150 mg
Fentanilo Ardicat;100 µg/h
Fentanilo Zentiva;100 µg/h
Helico-teste;100 mg
Donepezilo Aurovitas;5 mg
Viagra;25 mg
Ciclosporina Flica;50 mg
Sirkava;18 µg
Amlodipina + Candesartan Krka;5 mg + 8 mg
Amlodipina + Candesartan Krka;5 mg + 8 mg
Semonic;150 mg
Venex 900;900 mg
Treparin;250 LSU
Ifirmasta;75 mg
Aratis Farbio;100 mg
Brisomax Inalador;50 µg/dose + 25 µg/dose
Levetiracetam Tolife;1000 mg
RXULTI;1 mg
Vesicare;5 mg
Circlet;0.015 mg/24 h + 0.12 mg/24 h
Pravidel;75 mg
Pravidel;75 mg
Trazone OD;300 mg
Fareston;60 mg
Ifirmacombi;300 mg + 25 mg
Irbesartan + Hidroclorotiazida Alter;300 mg + 25 mg
Irbesartan + Hidroclorotiazida Arudel;300 mg + 25 mg
Stom;20 mg
Mirtazapina Almus;30 mg
Mirtazapina Farmoz 30 mg Comprimidos;30 mg
Mirtazapina ToLife 30 mg Comprimidos;30 mg
Triticum OD;150 mg
Donepezilo Germed;10 mg
Donepezilo Lixben;10 mg
Coveram;10 mg + 5 mg
Alipza;4 mg
Livazo;4 mg
Escitalopram Mylan;15 mg
Escitalopram Pharmakern;15 mg
Destoxican;50 mg
Citicolina Vitória;1000 mg/10 ml
Gonal-f;150 U.I./0.25 ml
Insulina lispro Sanofi;100 U/ml
Ifirmasta;300 mg
Risperidona Krka;2 mg
Anotrit;20 mg/g
Provera;250 mg
Actos;30 mg
Anastrozol Solufarma;1 mg
Palexia retard;150 mg
Neotigason;25 mg
Rivaroxabano Zentiva;10 mg
Rosuvastatina Bisten;15 mg
Advagraf;0.5 mg
Oprymea;0.52 mg
Tansulosina Farmoz 0,4 mg Cápsulas de libertação prolongada;0.4 mg
Tansulosina Reliva 0,4 mg Cápsulas de libertação prolongada;0.4 mg
Coveram;10 mg + 10 mg
Sildenafil Alter;50 mg
Sildenafil Azevedos;50 mg
Sildenafil Baldacci;50 mg
Sildenafil Bluepharma;50 mg
Sildenafil Ciclum;50 mg
Sildenafil Farmoz;50 mg
Sildenafil Generis Phar;50 mg
Sildenafil Germed;50 mg
Sildenafil GP;50 mg
Sildenafil Krka;50 mg
Sildenafil Odipe;50 mg
Sildenafil Pentafarma;50 mg
Sildenafil Sandoz;50 mg
Sildenafil Sidefarma;50 mg
Sildenafil toLife;50 mg
Sildenafil Zentiva;50 mg
Salofalk enemas;4 g/60 ml
Zonegran;50 mg
Spedra;50 mg
Constella;290 µg
Androcur;100 mg
Valtrex;250 mg
Olanzapina Germed;10 mg
Olanzapina Sabacur;10 mg
Vellofent;133 µg
Movalis;15 mg/1.5 ml
Vimpat;10 mg/ml
Arava;20 mg
Olanzapina Vida;15 mg
Olanzapina Vida;15 mg
Oprymea;1.57 mg
Valsartan Baldacci;320 mg
Valsartan Farmoz;320 mg
Valsartan Limeg;320 mg
Valsartan Pentafarma;320 mg
Valsartan Tetrafarma;320 mg
Levetiracetam Mylan;100 mg/ml
Implanon NXT;68 mg
Quetiapina Bluepharma;100 mg
Valtrex;500 mg
Budesonida Noridem;0.5 mg/2 ml
Inspra;25 mg
Modiodal;100 mg
Jaydess;13.5 mg
Ondansetrom toLife;8 mg
Riamet;20 mg + 120 mg
Galantamina Krka;16 mg
Galantamina Mylan;16 mg
Galantamina Sandoz;16 mg
Galantamina Tolife;16 mg
Galantamina Tolife;16 mg
Medikinet;30 mg
Breakyl;200 µg
Relistor;12 mg/0.6 ml
Spiriva;18 µg
Srivasso;18 µg
Zubsolv;1.4 mg + 0.36 mg
Duloxetina Alter;60 mg
Macropen;500 mg
Olbete;80 mg
Sildenafil Aurobindo;50 mg
Sildenafil Pharmakern;50 mg
Dozurso;500 mg
Olanzapina Alter;7.5 mg
Olanzapina Farmoz;7.5 mg
Olanzapina Genedec;7.5 mg
Olanzapina Nolian;7.5 mg
Olanzapina toLife;7.5 mg
Zalasta;7.5 mg
Topiramato Refta;200 mg
Bicalutamida Aristo;50 mg
Nitroderm TTS 5;5 mg/24 h
Mirtazapina Almus;30 mg
Mirtazapina Farmoz 30 mg Comprimidos;30 mg
Mirtazapina ToLife 30 mg Comprimidos;30 mg
Spedra;200 mg
Memantina Rasec;10 mg
Memantina Rasec;20 mg
Emend;125 mg
Escitalopram Azevedos;20 mg
Zalasta;7.5 mg
Basinal;100 mg
Risperidona Bluepharma;6 mg
Avaxim;160 U/0.5 ml
Slenyto;1 mg
Clopidogrel ratiopharm GmbH;75 mg
Levofloxacina Amperlem;250 mg
Levofloxacina Cinfa;250 mg
Levofloxacina Farmoz 250 mg Comprimidos;250 mg
Levofloxacina Loxadin 250 mg Comprimidos;250 mg
Levofloxacina toLife;250 mg
Visotan;0.04 mg/ml
Concerta;54 mg
Risedronato de sódio Germed;5 mg
Sildenafil Baldacci;50 mg
Azzavix;500 mg
Ondansetrom Accord;8 mg/4 ml
Ondansetrom Mylan;8 mg/4 ml
Ondansetrom Otobrol;8 mg/4 ml
PecFent;400 µg/dose
Vesicare;1 mg/ml
Vessatis;700 mg
Megestrol Generis;160 mg
Epiduo;1 mg/g + 25 mg/g
Meiact;400 mg
Cicloviral;400 mg
Pantoprazol Azevedos;40 mg
Ferritin Oti;177.5 mg
Inegy;10 mg + 10 mg
Quetiapina Aurobindo;150 mg
Beacita;120 mg
Rosuvastatina Alter;20 mg
Rosuvastatina Bisten;20 mg
Metex PEN;10 mg/0.2 ml
Nordimet;10 mg/0.4 ml
Sildenafil Farmoz;50 mg
Sildenafil Mylan;50 mg
Sildenafil Pentafarma;50 mg
Sildenafil toLife;50 mg
Seroquel;200 mg
Anastrozol Accord;1 mg
Anastrozol Germed;1 mg
Inhalok Airmaster;250 µg/dose + 50 µg/dose
Omeprazol Mylan;40 mg
Hyalart;20 mg/2 ml
Nimvastid;3 mg
Egostar;22400 U.I.
Helicobacter Test Infai;75 mg
Diplexil 500;500 mg
Omacor;1000 mg
Zubsolv;5.7 mg + 1.4 mg
Zoleptil;100 mg
Enurev Breezhaler;44 µg
Inegy;20 mg + 10 mg
Nervopan;3 mg
Nimvastid;3 mg
Rivastigmina Ciclum;3 mg
Xarelto;1 mg/ml
Quetiapina Bluepharma;150 mg
Twinrix Adulto;720 U/1 ml + 0.02 mg/1 ml
Rivaroxabano Azevedos;20 mg
Nimvastid;4.5 mg
Edarbi;40 mg
Anastrozol Solufarma;1 mg
Fosrenol;1000 mg
Rantudil 90 Retard;90 mg
Inegy;40 mg + 10 mg
Montelucaste Alter;10 mg
Montelucaste Ascafi;10 mg
Montelucaste Valnuen;10 mg
Ramatrix;70 µg/h
Aripiprazol Sandoz;15 mg
Trazone OD;150 mg
Modafinil Generis Phar;100 mg
Salofalk Grânulos;3000 mg
Pregabalina Krka;200 mg
Olanzapina Labesfal;10 mg
Zalasta;10 mg
Galantamina Aristo;8 mg
Nimvastid;6 mg
Citarabina Sandoz;50 mg/ml
Inspra;50 mg
Mitoxantrona Sandoz;2 mg/ml
Levetiracetam Krka;500 mg
Levetiracetam Mylan;500 mg
Olsar 10 mg;10 mg
Transtec 52,5 µg/h;52.5 µg/h
Daylette;3 mg + 0.02 mg
Doprifane;6 mg
Hepaxane;40 mg/0.4 ml
Risperidona Krka;6 mg
Risperidona Mylan;6 mg
Risperidona toLife 6 mg Comprimidos;6 mg
Keppra;1000 mg
Riluzol Mylan;50 mg
Rivastigmina Sandoz;4.6 mg/24 h
Prevenar 13;Associação
Valaciclovir Azevedos;500 mg
Mirtazapina Bluefish;30 mg
Pregabalina Bluepharma;300 mg
Medifolin;15 mg
Ifirmasta;300 mg
Rivastigmina Sandoz;9.5 mg/24 h
Quetiapina Vida;150 mg
Quetiapina Vida;150 mg
Quetiapina Vida;150 mg
Viagra;50 mg
Pramide;500 mg
Copalia HCT;10 mg + 160 mg + 25 mg
Exforge HCT;10 mg + 160 mg + 25 mg
Gexana;52.5 µg/h
Hepaxane;100 mg/1 ml
Zycopt;5 mg/ml + 20 mg/ml
Brisomax Inalador;125 µg/dose + 25 µg/dose
Rivaroxabano Azevedos;10 mg
Ondansetrom Germed;8 mg
Olmetec 10 mg;10 mg
Ritalina LA;60 mg
Imicare;12.5 mg/250 mg
Rivastigmina Bluepharma;13.3 mg/24 h
Rivastigmina Ciclum;13.3 mg/24 h
Montelucaste Azevedos;4 mg
Montelucaste Bluepharma;4 mg
Montelucaste Krka;4 mg
Montelucaste Mylan;4 mg
Megace;40 mg/ml
Zyban;150 mg
MicardisPlus;80 mg + 12.5 mg
Ovitrelle;250 µg/0.5 ml
Lamotrigina Wynn;200 mg
Quetiapina Kventiax;150 mg
Azzavix;1000 mg
Budesonida Noridem;1 mg/2 ml
Durogesic;100 µg/h
Aklief;50 µg/g
Montelucaste Azevedos;10 mg
Montelucaste Bluepharma;10 mg
Montelucaste Krka;10 mg
Zyprexa;15 mg
Tadalafil Alter;20 mg
Tadalafil Generis;20 mg
Tadalafil Venxal;20 mg
Tadalafil Blixie;20 mg
Tadalafil Fantex;20 mg
Tadalafil Pentafarma;20 mg
Tadalafil Rasec;20 mg
Tadalafil Reconir;20 mg
Tadalafil Tecnigen;20 mg
Tadalafil Zentiva;20 mg
Zarvite;20 mg
Aldara;12.5 mg/250 mg
Buprenorfina Azevedos;8 mg
Buprenorfina Goldfarma;8 mg
Copalia HCT;5 mg + 160 mg + 12.5 mg
Exforge HCT;5 mg + 160 mg + 12.5 mg
Escitalopram Daquimed;20 mg
Escitalopram Genedec;20 mg
Nordimet;12.5 mg/0.5 ml
Senshio;60 mg
Sildenafil Alter;100 mg
Sildenafil Azevedos;100 mg
Sildenafil Baldacci;100 mg
Sildenafil Bluepharma;100 mg
Sildenafil Farmoz;100 mg
Sildenafil GP;100 mg
Sildenafil Jaba;100 mg
Sildenafil Krka;100 mg
Sildenafil Mylan;100 mg
Sildenafil Odipe;100 mg
Sildenafil Pentafarma;100 mg
Sildenafil ratiopharm;100 mg
Sildenafil toLife;100 mg
Sildenafil Alter;25 mg
Sildenafil Azevedos;25 mg
Sildenafil Baldacci;25 mg
Sildenafil Bluepharma;25 mg
Sildenafil Farmoz;25 mg
Sildenafil GP;25 mg
Sildenafil Jaba;25 mg
Sildenafil Krka;25 mg
Sildenafil Mylan;25 mg
Sildenafil Odipe;25 mg
Sildenafil Pentafarma;25 mg
Sildenafil ratiopharm;25 mg
Sildenafil toLife;25 mg
Palexia retard;150 mg
Comtan;200 mg
Kyleena;19.5 mg
Mirena;20 µg/24 h
Bicalutamida Teva;150 mg
Ceftriaxona Labesfal 2000 mg Pó para Solução para Perfusão;2000 mg
Ceftriaxona Mesporin 2 g Pó para Solução para Perfusão IV;2000 mg
Olanzapina Bluepharma;7.5 mg
Olanzapina Labesfal;7.5 mg
Bicalutamida Pharmacare;150 mg
Montelucaste Azevedos;5 mg
Montelucaste Bluepharma;5 mg
Montelucaste Krka;5 mg
Montelucaste Mylan;5 mg
Zyclara;9.375 mg/250 mg
Dukoral;Associação
Pramipexol Azevedos;0.7 mg
Quetiapina Ciclum;200 mg
Quetiapina Vida;200 mg
Quetiapina Vida;200 mg
Quetiapina Vida;200 mg
Copalia HCT;5 mg + 160 mg + 25 mg
Exforge HCT;5 mg + 160 mg + 25 mg
Metex PEN;12.5 mg/0.25 ml
Minirin 0,1 mg;0.1 mg
Rasilez HCT;150 mg + 12.5 mg
Dorlise;2.5 mg
Migard;2.5 mg
Quetiapina Generis;150 mg
Triticum OD;300 mg
Efient;5 mg
Levetiracetam Actavis Group;100 mg/ml
Vesicare;10 mg
Cipralex;20 mg
Arpixor;30 mg
Levofloxacina Amperlem;500 mg
Levofloxacina Cinfa;500 mg
Levofloxacina Farmoz 500 mg Comprimidos;500 mg
Levofloxacina Loxadin 500 mg Comprimidos;500 mg
Levofloxacina toLife;500 mg
Zolnor;5 mg + 40 mg
Lixiana;30 mg
Sevikar;5 mg + 40 mg
Levetiracetam Actavis Group;100 mg/ml
Levetiracetam Actavis Group;100 mg/ml
Slinda;4 mg
Mirtazapina Almus;30 mg
Mirtazapina Farmoz 30 mg Comprimidos;30 mg
Mirtazapina ToLife 30 mg Comprimidos;30 mg
Velphoro;500 mg
Gladexa;30 mg
Zarelix;300 mg
Acetato de Eslicarbazepina Alter;800 mg
Acetato de Eslicarbazepina Bixcar;800 mg
Copalia HCT;10 mg + 160 mg + 12.5 mg
Exforge HCT;10 mg + 160 mg + 12.5 mg
Pylobactell;100 mg
Nyxoid;1.8 mg/dose
Urivesc SR;60 mg
Galantamina Azevedos;8 mg
Triatec;10 mg
Staquis;20 mg/g
Palexia retard;200 mg
Asfor;30 mg
Deflazacorte Acizan;30 mg
Deflazacorte Alter;30 mg
Deflazacorte Azevedos;30 mg
Deflazacorte Farmoz;30 mg
Deflazacorte GP;30 mg
Deflazacorte Jaba;30 mg
Ketesse;50 mg/2 ml
Pregabalina Sandoz GmbH;225 mg
Galantamina Krka;24 mg
Galantamina Mylan;24 mg
Galantamina Sandoz;24 mg
Galantamina Tolife;24 mg
Galantamina Tolife;24 mg
Fluconazol Generis Phar;100 mg
Fluconazol ToLife;100 mg
Cefizox;2000 mg/20 ml
Donepezilo Azevedos;10 mg
Donepezilo Bluepharma;10 mg
Donepezilo Genedec;10 mg
Donepezilo Pentafarma;10 mg
Donepezilo Sandoz;10 mg
Palexia retard;50 mg
Ipertrofan;40 mg
Risedronato de sódio Germed;35 mg
Alzen SR;200 mg
Seroquel SR;200 mg
Nervopan;4.5 mg
Nimvastid;4.5 mg
Rivastigmina Ciclum;4.5 mg
Zofran Zydis;8 mg
Priligy;30 mg
Donepezilo KRKA;5 mg
Abstral;300 µg
Abstral;400 µg
Rasilez HCT;150 mg + 25 mg
Otobrol;8 mg
Quetiapina Generis Phar;300 mg
Emend;(80 mg) + (125 mg)
Ondansetrom Accord;4 mg/2 ml
Inhalok Airmaster;500 µg/dose + 50 µg/dose
Nervopan;6 mg
Nimvastid;6 mg
Rivastigmina Ciclum;6 mg
Zofran;0.8 mg/ml
Betmiga;50 mg
Neclav;3 mg
Neclav;6 mg
Memantina Pharmakern;10 mg/ml
Semonic;200 mg
Abstral;600 µg
Budenofalk OD;9 mg
Vimpat;10 mg/ml
Quetiapina Vianex;200 mg
Quetiapina Azevedos;300 mg
Quetiapina Azevedos;300 mg
Ácido Ibandrónico Alter;150 mg
Ácido Ibandrónico Ciclum;150 mg
Ácido Ibandrónico Farmoz;150 mg
Ácido Ibandrónico Farmoz;150 mg
Ácido Ibandrónico Mylan;150 mg
Ácido Ibandrónico toLife;150 mg
Baxogar;150 mg
Brisomax Inalador;250 µg/dose + 25 µg/dose
Aromasin;25 mg
Zalasta;15 mg
Enicil Duo;0.05 mg/ml + 5 mg/ml
Foster;100 µg/dose + 6 µg/dose
Zolnor;10 mg + 40 mg
Sevikar;10 mg + 40 mg
Vitaros;0.3 mg/100 mg
Levodopa + Carbidopa + Entacapona Aurovitas;50 mg + 12.5 mg + 200 mg
Varilrix;10e3.3 UFP/0.5 ml
Varilrix;10e3.3 UFP/0.5 ml
Tadalafil toLife;10 mg
Tadalafil toLife;20 mg
Galantamina Aristo;12 mg
Ezetimiba Alter;10 mg
Kivizidiale;5 mg/ml + 0.04 mg/ml
Ziprasidona Mylan;80 mg
Femara;2.5 mg
Tasmar;100 mg
Movin;20 mg + 40 mg
Olanzapina Vida;20 mg
Olanzapina Vida;20 mg
Emend;80 mg
Levodopa + Carbidopa + Entacapona Aurovitas;100 mg + 25 mg + 200 mg
Combivent Unidose;0.5 mg/2.5 ml + 2.5 mg/2.5 ml
Sycrest;10 mg
Olbete;80 mg
Serisima Diário;2 mg + 0.03 mg
Donepezilo Aurovitas;10 mg
Sildenafil Vitória;100 mg
Lacosamida Generis;100 mg
Implementor;100 mg
Sildenafil Germed;100 mg
Eucreas;1000 mg + 50 mg
Eucreas;1000 mg + 50 mg
Icandra;1000 mg + 50 mg
Icandra;1000 mg + 50 mg
Zomarist;1000 mg + 50 mg
Zomarist;1000 mg + 50 mg
Fibrovein;3 %
Abstral;100 µg
Abstral;200 µg
Ubenzima;50 mg
Iperplasin;40 mg
Medikinet;40 mg
Sildenafil Alter;50 mg
Sildenafil Azevedos;50 mg
Sildenafil Bluepharma;50 mg
Sildenafil GP;50 mg
Sildenafil Jaba;50 mg
Sildenafil Krka;50 mg
Sildenafil Odipe;50 mg
Sildenafil ratiopharm;50 mg
Sildenafil toLife;50 mg
Atimos;12 µg/dose
Pregabalina Bluepharma;225 mg
Omeprazol Tolife;40 mg
Salagen;5 mg
Xenical;120 mg
Xenical;120 mg
Rasat;1 mg
Zyprexa Velotab;20 mg
Sitagliptina Alter;100 mg
Sitagliptina Disit;100 mg
Propecia;1 mg
Tadalafil Aurovitas;5 mg
Tadalafil Generis;5 mg
Viagra;100 mg
Tadalafil Venxal;5 mg
Tadalafil Vitória;5 mg
Pioglitazona Mylan;30 mg
Tadalafil Alter;5 mg
Tadalafil Aristo;5 mg
Tadalafil Azevedos;5 mg
Tadalafil Blixie;5 mg
Tadalafil Bluepharma;5 mg
Tadalafil Ciclum;5 mg
Tadalafil Fantex;5 mg
Tadalafil Farmoz;5 mg
Tadalafil GP;5 mg
Tadalafil Krka;5 mg
Tadalafil Mylan;5 mg
Tadalafil Pentafarma;5 mg
Tadalafil Pharmakern;5 mg
Tadalafil Rasec;5 mg
Tadalafil Ratiopharm;5 mg
Tadalafil Reconir;5 mg
Tadalafil Sandoz;5 mg
Tadalafil Teva;5 mg
Tadalafil toLife;5 mg
Tadalafil Zentiva;5 mg
Zarvite;5 mg
Alexin;60 mg
Lansoprazol Farmoz;60 mg
Atorvastatina Alter;40 mg
Atorvastatina Aristo;40 mg
Atorvastatina Atorvan;40 mg
Atorvastatina Azevedos;40 mg
Atorvastatina Bluepharma;40 mg
Atorvastatina Farmoz;40 mg
Atorvastatina Krka;40 mg
Atorvastatina Normalip;40 mg
Atorvastatina Ocram;40 mg
Atorvastatina Tavitan;40 mg
Atorvastatina Tecnigen;40 mg
Atorvastatina Tetrafarma;40 mg
Atorvastatina Vitória;40 mg
Buprenorfina Goldfarma;4 mg
Zemplar;2 µg
Carbamazepina Wynn;400 mg
Prolutex;25 mg
Xeplion;150 mg
Trazone OD;300 mg
Aciclovax;250 mg
Abstral;800 µg
Eurartesim;40 mg + 320 mg
Eprex 2000 UI/ml Solução Injectável em Seringas Pré-cheias;1000 U.I./0.5 ml
Quetiapina Azevedos;400 mg
Quetiapina Azevedos;400 mg
Vaxchora;4 x10e8 - 2 x10e9 UFC/dose
Tacrolímus Generis;0.5 mg
Edarbi;80 mg
Spedra;100 mg
Fosrenol;750 mg
Transtec 70 µg/h;70 µg/h
Marixino;20 mg
Quetiapina Azevedos;200 mg
Sycrest;5 mg
Enicil;0.05 mg/ml
Fibrovein;3 %
Breakyl;1200 µg
Breakyl;400 µg
Breakyl;600 µg
Breakyl;800 µg
Valtrex;500 mg
Zebinix;800 mg
Bemfola;225 U.I./0.375 ml
Donepezilo Aurovitas;5 mg
Risedronato de sódio Germed;30 mg
Nitroderm TTS 10;10 mg/24 h
Sildenafil Germed;25 mg
Azilect;1 mg
Triticum OD;150 mg
Itraconazol Alter 100 mg Cápsulas;100 mg
Itraconazol Germed 100 mg Cápsulas;100 mg
Itraconazol ToLife;100 mg
Olanzapina Genedec;10 mg
Zalasta;10 mg
Olanzapina Ciclum;10 mg
Olanzapina Mylan;10 mg
Olanzapina Mylan;10 mg
Olanzapina Vida;10 mg
Olanzapina Vida;10 mg
Vesomni;6 mg + 0.4 mg
Anapen 0,3 mg/0,3 ml;0.3 mg/0.3 ml
Emerade;0.5 mg/0.5 ml
Emytron;4 mg
Levodopa + Carbidopa + Entacapona Aurovitas;150 mg + 37.5 mg + 200 mg
Palexia retard;200 mg
Sildenafil Vitória;50 mg
Cyclogest;400 mg
Olanzapina Germed;15 mg
Destoxican;50 mg
Protizol;5 mg/ml + 20 mg/ml
Timolol + Dorzolamida Mylan;5 mg/ml + 20 mg/ml
Cervarix;Associação
Budesonida Noridem;1 mg/2 ml
Bicalutamida Pharmacare;50 mg
Dimenium;250 µg/dose + 50 µg/dose
Rivaroxabano Zentiva;15 mg
Nordimet;15 mg/0.6 ml
Metex PEN;15 mg/0.3 ml
Dynastat;40 mg
Ceftriaxona Hikma 1g pó para solução para perfusão;1000 mg
Jurnista;16 mg
Atorvastatina Aristo;40 mg
Atorvastatina Farmoz;40 mg
Atorvastatina Ocram;40 mg
Fibrovein;0.2 %
Gexana;70 µg/h
Donepezilo KRKA;10 mg
Varivax;1350 UFP/0.5 ml
Ondansetrom Germed;8 mg
Champix;1 mg
Androgel;50 mg/5 g
Testogel;50 mg/5 g
Quetiapina Krka;300 mg
Seroquel;100 mg
Isotretinoína Aurovitas;10 mg
Spedra;50 mg
Entresto;49 mg + 51 mg
Neparvis;49 mg + 51 mg
Olsar 20 mg;20 mg
Pentasa 1 g;1000 mg
Entresto;97 mg + 103 mg
Neparvis;97 mg + 103 mg
Micofenolato de Mofetil Aristo;250 mg
Seroquel;300 mg
Pregabalina Sandoz GmbH;200 mg
Olmetec 20 mg;20 mg
Olanzapina Alter;5 mg
Olanzapina Genedec;5 mg
Olanzapina Mylan;5 mg
Olanzapina toLife;5 mg
Zalasta;5 mg
Olanzapina Genedec;5 mg
Olanzapina Generis;5 mg
Olanzapina Krka;5 mg
Sildenafil Germed;50 mg
Zalasta;5 mg
Levodopa + Carbidopa + Entacapona Generis;175 mg + 43.75 mg + 200 mg
Bactroban;20 mg/g
Olanzapina Mylan;5 mg
Olanzapina Mylan;5 mg
Risedronato de sódio Germed;5 mg
Zyban;150 mg
Hepaxane;60 mg/0.6 ml
Sildenafil Vitória;25 mg
Sildenafil Aurobindo;100 mg
Sildenafil Pharmakern;100 mg
Tadalafil Azevedos;10 mg
Tadalafil Azevedos;20 mg
Hepaxane;80 mg/0.8 ml
Menveo;Associação
Galantamina Azevedos;12 mg
Quetiapina Accord;200 mg
Quetiapina Azevedos;200 mg
Abasaglar;100 U/ml
Quetiapina Bluepharma;200 mg
Quetiapina Bluepharma;150 mg
Vardenafil Krka;20 mg
Vardenafil Krka;20 mg
Eucreas;850 mg + 50 mg
Eucreas;850 mg + 50 mg
Icandra;850 mg + 50 mg
Icandra;850 mg + 50 mg
Zomarist;850 mg + 50 mg
Zomarist;850 mg + 50 mg
Metex PEN;17.5 mg/0.35 ml
Mirvaso;3 mg/g
Mirvaso;3 mg/g
Buprenorfina Goldfarma;6 mg
Fluconazol ToLife;200 mg
Palexia retard;250 mg
Cicloviral IV;250 mg
Nordimet;17.5 mg/0.7 ml
Levetiracetam Bluepharma;750 mg
Navoban;5 mg
Sildenafil Alter;100 mg
Sildenafil Azevedos;100 mg
Sildenafil Baldacci;100 mg
Sildenafil Bluepharma;100 mg
Sildenafil Farmoz;100 mg
Sildenafil GP;100 mg
Sildenafil Jaba;100 mg
Sildenafil Krka;100 mg
Sildenafil Mylan;100 mg
Sildenafil Odipe;100 mg
Sildenafil Pentafarma;100 mg
Sildenafil ratiopharm;100 mg
Sildenafil toLife;100 mg
Sildenafil toLife;100 mg
Lyxumia;10 µg/0.2 ml
Bicalutamida Pharmacare;150 mg
Arpixor;20 mg
Trazone OD;150 mg
Donepezilo Aurovitas;10 mg
Invanz;1000 mg
Zonisamida Aristo;100 mg
Bropair Spiromax;100 µg/dose + 12.75 µg/dose
Bropair Spiromax;202 µg/dose + 12.75 µg/dose
Seffalair Spiromax;100 µg/dose + 12.75 µg/dose
Seffalair Spiromax;202 µg/dose + 12.75 µg/dose
Anette;0.015 mg/24 h + 0.12 mg/24 h
Ornibel;0.015 mg/24 h + 0.12 mg/24 h
Anapen 0,15 mg/0,3 ml;0.15 mg/0.3 ml
Valaciclovir Arpedex;500 mg
Valaciclovir Ocram;500 mg
Valaciclovir Tetrafarma;500 mg
Valaciclovir toLife;500 mg
Ropinirol Genedec;5 mg
Ropinirol Generis Phar;5 mg
Olanzapina Germed;5 mg
Olanzapina Sabacur;5 mg
Galantamina Mylan;8 mg
Galantamina Mylan;8 mg
Galantamina Aristo;4 mg
RotaTeq;Associação
Zubsolv;8.6 mg + 2.1 mg
Xorox;30 mg/g
Alkimus;5 mg
Donepezilo Pentafarma;5 mg
Modigraf;0.2 mg
Rivaroxabano Azevedos;15 mg
Levodopa + Carbidopa + Entacapona Aurovitas;200 mg + 50 mg + 200 mg
Topiramato Clindonim;200 mg
Risperidona Ratiopharm;25 mg/2 ml
Ciclosporina Flica;100 mg
Rosumibe;40 mg + 10 mg
Priligy;60 mg
Marixino;10 mg
Pregabalina Krka;150 mg
Neclav;4 mg
Quetiapina Ciclum;300 mg
Quetiapina Vida;300 mg
Quetiapina Vida;300 mg
Quetiapina Vida;300 mg
Champix;1 mg
Finasterida Biorga;1 mg
Levetiracetam Cinaz;750 mg
Bicalutamida Fair-Med;150 mg
Rasilez HCT;300 mg + 12.5 mg
Olanzapina Bluepharma;10 mg
Olanzapina Labesfal;10 mg
Rasilez HCT;300 mg + 25 mg
Topiramato GP;200 mg
Vokanamet;850 mg + 50 mg
Latanoprost + Timolol Mylan;0.05 mg/ml + 5 mg/ml
Testavan;20 mg/g
Levetiracetam Accord;1000 mg
Levetiracetam Accord;1000 mg
Palexia retard;250 mg
Adenuric;80 mg
Hepaxane;20 mg/0.2 ml
Vessatis;700 mg
Resolor;1 mg
FSME-IMMUN 0,5 ml;2.4 µg/0.5 ml
Azzavix;500 mg
Rectogesic;4 mg/g
Zomig Nasal;5 mg/dose
Viatim;0.025 mg/0.5 ml + 160 U/0.5 ml
Nordimet;20 mg/0.8 ml
Azitromicina Azevedos;500 mg
Rasagilina Farmoz;1 mg
Rasagilina Pentafarma;1 mg
Orlistato Zentiva;120 mg
Adenuric;120 mg
Micofenolato de Mofetil Accord;250 mg
Micofenolato de Mofetil Aurovitas;250 mg
Micofenolato de mofetil Generis;250 mg
Micofenolato de mofetil Generis;500 mg
Myfenax;250 mg
Myfenax;500 mg
Escitalopram Genedec;20 mg
Metex PEN;20 mg/0.4 ml
Pramipexol Azevedos;0.7 mg
Selincro;18 mg
Goserrelina Teva;3.6 mg
Metex PEN;22.5 mg/0.45 ml
Donepezilo toLife;10 mg
Pantoprazol Azevedos;40 mg
Topiramato Bluepharma;200 mg
Vellofent;267 µg
Leganto;2 mg/24 h
Cellcept;500 mg
Nordimet;22.5 mg/0.9 ml
Alzen SR;300 mg
Seroquel SR;300 mg
Atorvastatina Alter;80 mg
Atorvastatina Aristo;80 mg
Atorvastatina Atorvan;80 mg
Atorvastatina Azevedos;80 mg
Atorvastatina Bluepharma;80 mg
Atorvastatina Farmoz;80 mg
Atorvastatina Mylan;80 mg
Atorvastatina Ocram;80 mg
Atorvastatina Tavitan;80 mg
Atorvastatina Tecnigen;80 mg
Atorvastatina Tetrafarma;80 mg
Pregabalina Bluepharma;200 mg
Minirin 0,1 mg;0.1 mg
Olsar 40 mg;40 mg
Edunix;16 mg
Pylera;140 mg + 125 mg + 125 mg
Fluconazol Bravet;200 mg
Fluconazol Generis Phar;200 mg
Trulicity;0.75 mg/0.5 ml
Corbilta;50 mg + 12.5 mg + 200 mg
Olanzapina Bluepharma;5 mg
Enstilar;0.5 mg/g + 0.05 mg/g
Donepezilo KRKA;5 mg
Corbilta;100 mg + 25 mg + 200 mg
Sandimmun Neoral;100 mg/ml
Sandimmun Neoral;100 mg
Atozet;80 mg + 10 mg
Cellcept;250 mg
Triticum OD;300 mg
Dropizale;10 mg/ml
Ganfort;0.3 mg/ml + 5 mg/ml
Zolnor HCT;5 mg + 40 mg + 12.5 mg
Zolnor HCT;5 mg + 40 mg + 25 mg
Olmetec 40 mg;40 mg
